sample_id,news_id,symbol,company,published_date,source,url,title,event_type,event_type_detail,sentiment,impact_level,affected_scope,confidence,labeling_method,reason,symbol_evidence,relation_directness,entity_tier,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled
c3b75a21100e49718c04,546c9ff815a38ea85d5b24075c5bfff7,MSN,Công ty Cổ phần Tập đoàn Masan,2022-09-06,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-79-msn-ppc-idi-20229619187655.htm,"Cổ phiếu tâm điểm 7/9: MSN, PPC, IDI",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=MSN,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
49ebd776d723f07a1b03,a6d7f04040eb19d5ea6684a29e78c718,SSI,Công ty Cổ phần Chứng khoán SSI,2022-09-06,VietnamBiz,https://vietnambiz.vn/ndt-ca-nhan-ban-rong-hon-770-ty-dong-tren-hose-trong-thang-8-tam-diem-ssi-vnm-202295214255525.htm,"NĐT cá nhân bán ròng hơn 770 tỷ đồng trên HOSE trong tháng VN-Index hồi phục mạnh mẽ, tâm điểm SSI, VNM",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=SSI,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
53ccc20cebeaeeb8e5c0,a6d7f04040eb19d5ea6684a29e78c718,VNM,Công ty Cổ phần Sữa Việt Nam,2022-09-06,VietnamBiz,https://vietnambiz.vn/ndt-ca-nhan-ban-rong-hon-770-ty-dong-tren-hose-trong-thang-8-tam-diem-ssi-vnm-202295214255525.htm,"NĐT cá nhân bán ròng hơn 770 tỷ đồng trên HOSE trong tháng VN-Index hồi phục mạnh mẽ, tâm điểm SSI, VNM",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=VNM,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
c8c147141c39e357cf33,c14c6d1393fe691674f9a1c703acf51b,HPG,Công ty Cổ phần Tập đoàn Hòa Phát,2022-09-07,VietnamBiz,https://vietnambiz.vn/thang-8-to-chuc-trong-nuoc-tiep-tuc-ban-rong-hon-1360-ty-dong-tap-trung-xa-plx-hpg-20229613295384.htm,"Tháng 8: Tổ chức trong nước tiếp tục bán ròng hơn 1.360 tỷ đồng, tập trung xả PLX, HPG",MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|TARGET_CONTEXT; score=15; event=MACRO_POLICY; symbol=HPG,TITLE_TICKER|BODY_COMPANY|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
42f994fd335b0805aff2,c14c6d1393fe691674f9a1c703acf51b,PLX,Tập đoàn Xăng dầu Việt Nam,2022-09-07,VietnamBiz,https://vietnambiz.vn/thang-8-to-chuc-trong-nuoc-tiep-tuc-ban-rong-hon-1360-ty-dong-tap-trung-xa-plx-hpg-20229613295384.htm,"Tháng 8: Tổ chức trong nước tiếp tục bán ròng hơn 1.360 tỷ đồng, tập trung xả PLX, HPG",MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=MACRO_POLICY; symbol=PLX,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
24ecc3cbe02746cec634,43b8f9ce1570a8abae0eb7aa1ee5fb55,SSI,Công ty Cổ phần Chứng khoán SSI,2022-09-11,CafeF,https://cafef.vn/ssi-nganh-cang-bien-va-van-tai-doi-theo-tinh-trang-tac-nghen-chuoi-cung-ung-toan-cau-20220911074119565.chn,SSI: Ngành cảng biển và vận tải dõi theo tình trạng tắc nghẽn chuỗi cung ứng toàn cầu,MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=MACRO_POLICY; symbol=SSI,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
8b4f8e366b522eed0acb,0bcc9d7a7b46f6cc6897d348c67c3d25,DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,2022-09-14,CafeF,https://cafef.vn/lap-ky-luc-doanh-thu-va-lai-vao-quy-2-trien-vong-kinh-doanh-cua-hoa-chat-duc-giang-se-ra-sao-khi-gia-phot-pho-da-giam-15-20220914131343962.chn,"Lập kỷ lục doanh thu và lãi vào quý 2, triển vọng kinh doanh của Hoá chất Đức Giang sẽ ra sao khi giá phốt pho đã giảm 15%?",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=DGC,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
531660756d0f2c563233,0ff02dba813afe46abada4244bec3f81,POW,Tổng Công ty Điện lực Dầu khí Việt Nam,2022-09-14,CafeF,https://cafef.vn/doanh-thu-thang-8-cua-pv-power-tang-3-so-voi-cung-ky-20220914141352421.chn,Doanh thu tháng 8 của PV Power tăng 3% so với cùng kỳ,OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=POW,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
47931fe903214aed7c93,7424652acde8f70baf109a5d5a9b77cc,HVN,Tổng Công ty Hàng không Việt Nam,2022-09-14,CafeF,https://cafef.vn/vietnam-airlines-bang-moi-giai-phap-se-duy-tri-niem-yet-co-phieu-hvn-tren-san-hose-20220914144556427.chn,Vietnam Airlines: “Bằng mọi giải pháp sẽ duy trì niêm yết cổ phiếu HVN trên sàn HOSE”,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=STOCK_ISSUANCE; symbol=HVN,TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
9a9342eda6db46f68044,bcefb6bf7d92827ef258dccd2c81610c,VSC,Công ty Cổ phần Container Việt Nam,2022-09-14,CafeF,https://cafef.vn/lanh-dao-viconship-noi-gi-ve-phuong-an-phat-hanh-rieng-le-gia-thap-hon-44-so-thi-gia-202209141416023.chn,Lãnh đạo Viconship nói gì về phương án phát hành riêng lẻ giá thấp hơn 44% so thị giá?,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=VSC,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
a8202cef6bd481c363fc,c3b02638bbcd106016fbfc03aad2a9ac,STB,Ngân hàng TMCP Sài Gòn Thương Tín,2022-09-17,VietnamBiz,https://vietnambiz.vn/khoi-ngoai-ban-rong-hon-1000-ty-dong-tuan-quy-etf-co-cau-danh-muc-xa-manh-nhat-cp-stb-2022917134913239.htm,"Khối ngoại bán ròng hơn 1.000 tỷ đồng tuần quỹ ETF cơ cấu danh mục, xả mạnh nhất cp STB",MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=MACRO_POLICY; symbol=STB,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
c5725136a8d6b2f17324,2b7d7c891a090d009ad82038fe63e035,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,2022-09-18,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-199-vpb-vsh-bwe-2022918113623378.htm,"Cổ phiếu tâm điểm 19/9: VPB, VSH, BWE",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=VPB,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
fb1c42269d417493c9ed,cfb1e8df250aba16bf2eb7150d29423f,VNM,Công ty Cổ phần Sữa Việt Nam,2022-09-22,CafeF,https://cafef.vn/vinamilk-la-thuong-hieu-thuc-pham-gia-tri-nhat-viet-nam-voi-dinh-gia-hon-28-ty-usd-20220922173412086.chn,"Vinamilk là Thương hiệu thực phẩm giá trị nhất Việt Nam với định giá hơn 2,8 tỷ USD",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=OTHER; symbol=VNM,TITLE_ALIAS|BODY_ALIAS,TITLE_ENTITY_MENTION,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
7b7b535b3a0bd14a176a,2422fe3ab748ad2f94c4a9a2a8f8fdc8,VND,Công ty Cổ phần Chứng khoán VNDIRECT,2022-09-23,CafeF,https://cafef.vn/vndirect-it-co-kha-nang-co-dot-tang-lai-suat-dieu-hanh-tiep-theo-trong-nam2022-20220922193632419.chn,VNDirect: Ít có khả năng có đợt tăng lãi suất điều hành tiếp theo trong năm 2022,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_GROWTH; symbol=VND,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
9ea40d6eee15035efbc9,64b5e7ecb908fbf2aa1062e9ad559cec,KDH,Công ty Cổ phần Đầu tư và Kinh doanh Nhà Khang Điền,2022-09-26,CafeF,https://cafef.vn/khoi-ngoai-ban-rong-phien-thu-4-lien-tiep-xa-manh-nlg-va-kdh-20220926204659662.chn,"Khối ngoại bán ròng phiên thứ 4 liên tiếp, 'xả' mạnh NLG và KDH",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=OTHER; symbol=KDH,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
8bd761652834096c1738,40ee2c4a42efd231e8ba19f1ad5c62ad,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,2022-09-27,CafeF,https://cafef.vn/hana-securities-chinh-thuc-tro-thanh-co-dong-chien-luoc-cua-cong-ty-chung-khoan-bidv-20220927081952254.chn,HANA Securities chính thức trở thành cổ đông chiến lược của Công ty Chứng khoán BIDV,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=STOCK_ISSUANCE; symbol=BID,TITLE_ALIAS|BODY_ALIAS,TITLE_ENTITY_MENTION,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
6ef54024002bb21741a9,6fe96546f62e7a037bf4cd3844d2ef50,GAS,Tổng Công ty Khí Việt Nam,2022-09-27,CafeF,https://cafef.vn/pv-gas-uoc-tinh-loi-nhuan-truoc-thue-9-thang-khoang-14000-ty-dong-tang-62-20220927072403435.chn,"PV Gas ước tính lợi nhuận trước thuế 9 tháng khoảng 14.000 tỷ đồng, tăng 62%",CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=24; event=LEADERSHIP_CHANGE; symbol=GAS,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
06a476038bf3b30fc291,f5b34f03966971bed3937470d9f973d7,VIC,Tập đoàn Vingroup,2022-10-01,VietnamBiz,https://vietnambiz.vn/gia-co-phieu-vic-dang-lui-dan-ve-thoi-diem-vingroup-lan-san-mang-o-to-von-hoa-4-cong-ty-tren-san-khoang-214-ty-usd-2022101165123404.htm,"Giá cổ phiếu VIC đang lùi dần về thời điểm Vingroup lấn sân mảng ô tô, vốn hóa 4 công ty trên sàn khoảng 21,4 tỷ USD",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=OTHER; symbol=VIC,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
cdf074cecd159d4f8175,171a459d3796bf1ab515b0bcc759d9c1,HPG,Công ty Cổ phần Tập đoàn Hòa Phát,2022-10-05,CafeF,https://cafef.vn/thi-gia-ve-1x-da-nen-bat-day-co-phieu-hoa-phat-va-nganh-thep-chua-20221005091643697.chn,"Thị giá về 1x, đã nên bắt đáy cổ phiếu Hoà Phát và ngành thép chưa?",CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=DIVIDEND; symbol=HPG,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_ENTITY_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
c7e2b24e592b6895fb7e,5e004ebd3ff30a9bdf281d456c6fccd4,HPG,Công ty Cổ phần Tập đoàn Hòa Phát,2022-10-05,CafeF,https://cafef.vn/co-phieu-troi-ve-day-23-thang-hoa-phat-hpg-roi-khoi-top-10-doanh-nghiep-von-hoa-lon-nhat-san-chung-khoan-20221005155851256.chn,"Cổ phiếu “trôi” về đáy 23 tháng, Hòa Phát (HPG) rời khỏi top 10 doanh nghiệp vốn hóa lớn nhất sàn chứng khoán",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=LEGAL_RISK; symbol=HPG,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
484017c11440f5c5d39f,9051e31a6c4110bb4e117b8ec715a8ef,SHS,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,2022-10-05,CafeF,https://cafef.vn/thi-phan-moi-gioi-hnx-quy-3-vps-cung-co-vi-tri-so-1-hsc-va-shs-bat-ngo-bi-loai-khoi-top-10-20221005152910454.chn,"Thị phần môi giới HNX quý 3: VPS củng cố vị trí số 1, HSC và SHS bất ngờ bị loại khỏi top 10",LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER; score=9; event=LEGAL_RISK; symbol=SHS,TITLE_TICKER|BODY_TICKER,TITLE_ENTITY_MENTION,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True
abc32e22f782af92676a,00c3be1e41b193368a40ef61e7476ee6,VIC,Tập đoàn Vingroup,2022-10-10,VietnamBiz,https://vietnambiz.vn/giao-dich-lon-co-phieu-htp-xhc-vnm-hd2-vic-phr-fir-ssb-vid-lss-2022101192831550.htm,"Giao dịch lớn cổ phiếu HTP, XHC, VNM, HD2, VIC, PHR, FIR, SSB, VID, LSS",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=VIC,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
e2cf9547364f0c7394d2,00c3be1e41b193368a40ef61e7476ee6,VNM,Công ty Cổ phần Sữa Việt Nam,2022-10-10,VietnamBiz,https://vietnambiz.vn/giao-dich-lon-co-phieu-htp-xhc-vnm-hd2-vic-phr-fir-ssb-vid-lss-2022101192831550.htm,"Giao dịch lớn cổ phiếu HTP, XHC, VNM, HD2, VIC, PHR, FIR, SSB, VID, LSS",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=VNM,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
9c7ac1dd34117ca13659,56b79e10ea6fb9908b4a04ab4cd43ba8,CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,2022-10-10,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-1110-dgw-ltg-cmg-2022101019564454.htm,"Cổ phiếu tâm điểm 11/10: DGW, LTG, CMG",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=CMG,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
79e8f8a0e9fcf9bcf023,56b79e10ea6fb9908b4a04ab4cd43ba8,DGW,Công ty Cổ phần Thế Giới Số,2022-10-10,VietnamBiz,https://vietnambiz.vn/co-phieu-tam-diem-1110-dgw-ltg-cmg-2022101019564454.htm,"Cổ phiếu tâm điểm 11/10: DGW, LTG, CMG",OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=OTHER; symbol=DGW,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
4fd632ef2da488464549,6e5c269519b59d4564a2967a79b6de37,POW,Tổng Công ty Điện lực Dầu khí Việt Nam,2022-10-10,CafeF,https://cafef.vn/pv-power-pow-uoc-dat-tong-doanh-thu-gan-21-nghin-ty-dong-trong-9-thang-dau-nam-20221010150808129.chn,PV Power (POW) ước đạt tổng doanh thu gần 21 nghìn tỷ đồng trong 9 tháng đầu năm,OTHER,OTHER,NEUTRAL,LOW,STOCK_SPECIFIC,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=OTHER; symbol=POW,TITLE_TICKER|TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,FALLBACK_QUARANTINE,FALLBACK_NO_EVENT_DETECTED,80,MEDIUM,NOT_INDEPENDENTLY_VALIDATED,False
67ad63a6e2a725f0cf55,40475031508a57e1b83f0ea9f6fa9318,NVL,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,2022-10-11,VietnamBiz,https://vietnambiz.vn/novagroup-va-ong-bui-cao-nhat-quan-dang-ky-mua-10-trieu-co-phieu-nvl-20221011154350989.htm,NovaGroup và ông Bùi Cao Nhật Quân đăng ký mua 10 triệu cổ phiếu NVL,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,HIGH,WEAK_RULE_V3_ENTITY_TIERED,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=NVL,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,TITLE_TICKER_WITH_TARGET_CONTEXT,HIGH_PRECISION,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True
